x_passenger,x_delivery,x_ridehail,objective,stderr,n_seeds,c_passenger_search_cost,c_delivery_delay_cost,c_ridehail_wait_cost,c_illegal_parking_cost,c_vmt_cost,passenger_search_time_min,delivery_delay_min,ridehail_wait_min,illegal_parking_rate,vmt_miles,revenue_usd,curb_occupancy_passenger,passenger_abandonment_rate,system_social_cost_usd,pareto_efficient
0.3452214283560801,0.45,0.20477857164391988,13956.534773563926,102.33259870690675,5,3933.4481985055486,1039.1002195447059,1443.2143788573426,5124.0,2416.771976656327,3.9229866911115807,1.8512799877834822,1.7609703760833697,0.06064850837183964,3898.0193171876244,6800.268945327858,0.9869580968482067,0.4438886181047475,13956.534773563926,True
0.6563140083736807,0.10811421480267429,0.23557177682364508,12270.124436960852,80.21211222938369,5,2842.052304878416,1481.901882757484,1380.9315314374164,4356.8,2208.4387178875368,2.8706178492340833,2.674988130042555,1.682793116076072,0.05200262138428852,3561.9979320766715,10720.182028511344,0.9374424731012155,0.11504109538638688,12270.124436960852,True
0.39490214590162875,0.20509785409837122,0.4,13328.252136941737,54.68365352066888,5,3751.067631339692,1112.9903442530344,1412.6416460384246,4664.8,2386.7525153105857,3.7344398657500952,2.0284011925272987,1.724250443219789,0.05533395867517719,3849.600831146107,7216.716140919363,0.9848441702262299,0.390510240005682,13328.252136941737,False
0.3859590039007867,0.21404099609921332,0.4,13385.26498902466,263.5601897577701,5,3699.2804243715154,1127.2019386095521,1425.9306943248305,4776.8,2356.0519317187623,3.7598216857839937,2.0236896864974327,1.7211585362141424,0.05697366697282332,3800.0837608367133,7391.18064661035,0.9853687506748731,0.38974395488621266,13385.26498902466,False
0.7086152443518486,0.17127165559531654,0.12011310005283482,10194.159753245354,96.77458210653039,5,2622.18284349252,1160.505507862611,1379.1270847025971,2881.2,2151.1443171876244,2.624493692465423,2.0775594578853074,1.6828303147767145,0.03420406068299729,3469.5876083671355,9174.894590295042,0.9081926718814326,0.0803351822058674,10194.159753245352,True
0.3868549366613685,0.2131450633386315,0.4,13323.490225852676,179.8357998697016,5,3730.4986617496143,1151.544409248388,1411.6358478873628,4662.0,2367.811306967311,3.7541200318069583,2.029822344555829,1.7362721701648678,0.055499178469443154,3819.0504951085663,7274.138732398113,0.9849765763825321,0.39715494484793684,13323.490225852676,False
0.6080327226334789,0.14120175081507794,0.2507655265514432,11494.54009146335,137.13153181169926,5,2970.082410457273,1328.650666398318,1374.3250572387935,3586.8,2234.6819573689654,3.0127075342259526,2.280856379449924,1.703646982713277,0.04285576812386531,3604.3257376918796,9040.870786740643,0.9554170661553212,0.1506803076407867,11494.54009146335,False
0.384624359228698,0.215375640771302,0.4,13562.347087290715,171.74540738907888,5,3815.360638467191,1195.8136704704639,1373.0316127601218,4774.0,2404.1411655929373,3.791505629100384,2.065754924957347,1.7120034969817308,0.056528772971314645,3877.6470412789304,7712.015446612243,0.9854382071130839,0.4042047338818676,13562.347087290715,False
0.34355569555158705,0.256444304448413,0.4000000000000001,13915.146625878082,120.92216566332152,5,3958.3109776316514,1105.6368288325934,1389.6273885699668,5051.2,2410.3714308438716,3.9385552789008784,1.9437006388871905,1.720769999636739,0.059884878961445995,3887.6958561997935,7197.095438606928,0.986749833464543,0.45157753643714293,13915.146625878082,False
0.32710641462856055,0.3422293156695904,0.33066426970184903,13904.297583417156,176.65885863603674,5,3993.160461454947,1061.3523327754094,1411.1041670202526,5028.8,2409.880622166547,4.011919262082792,1.920519832034222,1.723923078685938,0.05990466749334129,3886.9042293008833,6468.185868986306,0.9869540339500287,0.4631991961682343,13904.297583417158,False
0.47572312317209015,0.45,0.07427687682790986,14833.045188664808,276.504351903503,5,3541.193955525932,1039.3069521214861,1524.9721383306792,6389.6,2337.9721426867095,3.5757541442414555,1.8526424934292258,1.867475246836064,0.07620394969307778,3770.9228107850154,9220.136295692364,0.9817202417447666,0.2900054342438521,14833.045188664808,True
